"","date","open","high","low","close","volume","price_adjusted","return_adjusted_prices","return_closing_prices"
"219",2019-05-29,2790.25,2792.030029,2766.060059,2783.02002,3700050000,2783.02002,-0.00691191223904408,-0.00691191223904408
"220",2019-05-30,2786.939941,2799,2776.73999,2788.860107,3273790000,2788.860107,0.00209847107028716,0.00209847107028716
"221",2019-05-31,2766.149902,2768.97998,2750.52002,2752.060059,3981020000,2752.060059,-0.0131953725135343,-0.0131953725135343
"222",2019-06-03,2751.530029,2763.070068,2728.810059,2744.449951,3966700000,2744.449951,-0.00276524052413485,-0.00276524052413485
"223",2019-06-04,2762.639893,2804.48999,2762.639893,2803.27002,3810430000,2803.27002,0.0214323708029609,0.0214323708029609
"224",2019-06-05,2818.090088,2827.280029,2800.919922,2826.149902,3548830000,2826.149902,0.00816185449020712,0.00816185449020712
"225",2019-06-06,2828.51001,2852.100098,2822.449951,2843.48999,3396410000,2843.48999,0.00613558678813497,0.00613558678813497
"226",2019-06-07,2852.870117,2884.969971,2852.870117,2873.340088,3220250000,2873.340088,0.0104976975846502,0.0104976975846502
"227",2019-06-10,2885.830078,2904.77002,2885.51001,2886.72998,3209210000,2886.72998,0.00466004426552935,0.00466004426552935
"228",2019-06-11,2903.27002,2910.610107,2878.530029,2885.719971,3548420000,2885.719971,-0.000349879970415579,-0.000349879970415579
"229",2019-06-12,2882.72998,2888.570068,2874.679932,2879.840088,3034130000,2879.840088,-0.00203757920348813,-0.00203757920348813
"230",2019-06-13,2886.23999,2895.23999,2881.98999,2891.639893,3069810000,2891.639893,0.00409738202102572,0.00409738202102572
"231",2019-06-14,2886.820068,2894.449951,2879.620117,2886.97998,2922330000,2886.97998,-0.00161151221190459,-0.00161151221190459
"232",2019-06-17,2889.75,2897.27002,2887.300049,2889.669922,2810140000,2889.669922,0.000931749447046659,0.000931749447046659
"233",2019-06-18,2906.709961,2930.790039,2905.439941,2917.75,3437620000,2917.75,0.00971739982695508,0.00971739982695508
"234",2019-06-19,2920.550049,2931.73999,2911.429932,2926.459961,3287890000,2926.459961,0.00298516356781775,0.00298516356781775
"235",2019-06-20,2949.600098,2958.060059,2931.5,2954.179932,3905940000,2954.179932,0.00947218529192795,0.00947218529192795
"236",2019-06-21,2952.709961,2964.149902,2946.870117,2950.459961,5000120000,2950.459961,-0.00125922289285929,-0.00125922289285929
"237",2019-06-24,2951.419922,2954.919922,2944.050049,2945.350098,3136250000,2945.350098,-0.00173188691510606,-0.00173188691510606
"238",2019-06-25,2945.780029,2946.52002,2916.01001,2917.379883,3578050000,2917.379883,-0.00949639739567554,-0.00949639739567554
"239",2019-06-26,2926.070068,2932.590088,2912.98999,2913.780029,3478130000,2913.780029,-0.00123393392165927,-0.00123393392165927
"240",2019-06-27,2919.659912,2929.300049,2918.570068,2924.919922,3122920000,2924.919922,0.00382317569930746,0.00382317569930746
"241",2019-06-28,2932.939941,2943.97998,2929.050049,2941.76001,5420700000,2941.76001,0.00575745266505789,0.00575745266505789
"242",2019-07-01,2971.409912,2977.929932,2952.219971,2964.330078,3513270000,2964.330078,0.00767230090941373,0.00767230090941373
"243",2019-07-02,2964.659912,2973.209961,2955.919922,2973.01001,3206840000,2973.01001,0.00292812600877967,0.00292812600877967
"244",2019-07-03,2978.080078,2995.840088,2977.959961,2995.820068,1963720000,2995.820068,0.00767237847275193,0.00767237847275193
"245",2019-07-05,2984.25,2994.030029,2967.969971,2990.409912,2434210000,2990.409912,-0.00180590151517734,-0.00180590151517734
"246",2019-07-08,2979.77002,2980.76001,2970.090088,2975.949951,2904550000,2975.949951,-0.00483544444591855,-0.00483544444591855
"247",2019-07-09,2965.52002,2981.899902,2963.439941,2979.629883,3028210000,2979.629883,0.00123655708617121,0.00123655708617121
"248",2019-07-10,2989.300049,3002.97998,2984.620117,2993.070068,3154240000,2993.070068,0.00451068942377097,0.00451068942377097
"249",2019-07-11,2999.620117,3002.330078,2988.800049,2999.909912,3154620000,2999.909912,0.0022852268221607,0.0022852268221607
"250",2019-07-12,3003.360107,3013.919922,3001.870117,3013.77002,2974960000,3013.77002,0.00462017474076726,0.00462017474076726
"251",2019-07-15,3017.800049,3017.800049,3008.77002,3014.300049,2874970000,3014.300049,0.000175869093023806,0.000175869093023806
"252",2019-07-16,3012.129883,3015.02002,3001.149902,3004.040039,3290650000,3004.040039,-0.00340377859974617,-0.00340377859974617
"253",2019-07-17,3005.100098,3005.26001,2984.25,2984.419922,3181600000,2984.419922,-0.00653124350717083,-0.00653124350717083
"254",2019-07-18,2978.870117,2998.280029,2973.090088,2995.110107,3296580000,2995.110107,0.00358199760067146,0.00358199760067146
"255",2019-07-19,3004.26001,3006.02002,2975.860107,2976.610107,3260360000,2976.610107,-0.00617673452363665,-0.00617673452363665
"256",2019-07-22,2981.929932,2990.709961,2976.649902,2985.030029,3003720000,2985.030029,0.00282869495746163,0.00282869495746163
"257",2019-07-23,2994.73999,3005.899902,2988.560059,3005.469971,3313660000,3005.469971,0.00684748287334558,0.00684748287334558
"258",2019-07-24,2998.77002,3019.590088,2996.820068,3019.560059,3428980000,3019.560059,0.00468814798881922,0.00468814798881922
"259",2019-07-25,3016.26001,3016.310059,2997.23999,3003.669922,3645270000,3003.669922,-0.00526240137288814,-0.00526240137288814
"260",2019-07-26,3013.25,3027.97998,3012.590088,3025.860107,3257590000,3025.860107,0.00738769091685842,0.00738769091685842
"261",2019-07-29,3024.469971,3025.610107,3014.300049,3020.969971,3203710000,3020.969971,-0.00161611436982401,-0.00161611436982401
"262",2019-07-30,3007.659912,3017.189941,3000.939941,3013.179932,3634330000,3013.179932,-0.00257865489388542,-0.00257865489388542
"263",2019-07-31,3016.219971,3017.399902,2958.080078,2980.379883,4623430000,2980.379883,-0.0108855261684385,-0.0108855261684385
"264",2019-08-01,2980.320068,3013.590088,2945.22998,2953.560059,4762300000,2953.560059,-0.00899879379571034,-0.00899879379571034
"265",2019-08-02,2943.899902,2945.5,2914.110107,2932.050049,3874660000,2932.050049,-0.00728274000538953,-0.00728274000538953
"266",2019-08-05,2898.070068,2898.070068,2822.120117,2844.73999,4513730000,2844.73999,-0.0297778201397952,-0.0297778201397952
"267",2019-08-06,2861.179932,2884.399902,2847.419922,2881.77002,4154240000,2881.77002,0.0130170174181719,0.0130170174181719
"268",2019-08-07,2858.649902,2892.169922,2825.709961,2883.97998,4491750000,2883.97998,0.000766875907745046,0.000766875907745046
"269",2019-08-08,2896.209961,2938.719971,2894.469971,2938.090088,4106370000,2938.090088,0.0187623036134945,0.0187623036134945
"270",2019-08-09,2930.51001,2935.75,2900.149902,2918.649902,3350640000,2918.649902,-0.0066166065089015,-0.0066166065089015
"271",2019-08-12,2907.070068,2907.580078,2873.139893,2882.699951,2851630000,2882.699951,-0.0123173221205344,-0.0123173221205344
"272",2019-08-13,2880.719971,2943.310059,2877.050049,2926.320068,3853600000,2926.320068,0.0151316882580403,0.0151316882580403
"273",2019-08-14,2894.149902,2894.149902,2839.639893,2840.600098,4312530000,2840.600098,-0.0292927526750639,-0.0292927526750639
"274",2019-08-15,2846.199951,2856.669922,2825.51001,2847.600098,4.038e+09,2847.600098,0.00246426802735389,0.00246426802735389
"275",2019-08-16,2864.73999,2893.629883,2864.73999,2888.679932,3498150000,2888.679932,0.0144261246615536,0.0144261246615536
"276",2019-08-19,2913.47998,2931,2913.47998,2923.649902,3212880000,2923.649902,0.0121058652475174,0.0121058652475174
"277",2019-08-20,2919.01001,2923.629883,2899.600098,2900.51001,3066300000,2900.51001,-0.00791472740432109,-0.00791472740432109
"278",2019-08-21,2922.040039,2928.72998,2917.909912,2924.429932,3011190000,2924.429932,0.00824679863800926,0.00824679863800926
"279",2019-08-22,2930.939941,2939.080078,2904.51001,2922.949951,2890880000,2922.949951,-0.000506075041773246,-0.000506075041773246
"280",2019-08-23,2911.070068,2927.01001,2834.969971,2847.110107,3937300000,2847.110107,-0.0259463368416738,-0.0259463368416738
"281",2019-08-26,2866.699951,2879.27002,2856,2878.379883,2857600000,2878.379883,0.0109829879508767,0.0109829879508767
"282",2019-08-27,2893.139893,2898.790039,2860.590088,2869.159912,3533630000,2869.159912,-0.00320318073873915,-0.00320318073873915
"283",2019-08-28,2861.280029,2890.030029,2853.050049,2887.939941,3097420000,2887.939941,0.00654548006245803,0.00654548006245803
"284",2019-08-29,2910.370117,2930.5,2905.669922,2924.580078,3176190000,2924.580078,0.0126872918926813,0.0126872918926813
"285",2019-08-30,2937.090088,2940.429932,2913.320068,2926.459961,3008450000,2926.459961,0.000642787323261063,0.000642787323261063
"286",2019-09-03,2909.01001,2914.389893,2891.850098,2906.27002,3426790000,2906.27002,-0.00689910037009389,-0.00689910037009389
"287",2019-09-04,2924.669922,2938.840088,2921.860107,2937.780029,3163260000,2937.780029,0.0108420789476402,0.0108420789476402
"288",2019-09-05,2960.600098,2985.860107,2960.600098,2976,3890700000,2976,0.0130098137446355,0.0130098137446355
"289",2019-09-06,2980.330078,2985.030029,2972.51001,2978.709961,3208280000,2978.709961,0.000910605174731183,0.000910605174731183
"290",2019-09-09,2988.429932,2989.429932,2969.389893,2978.429932,4002890000,2978.429932,-9.40101599908871e-05,-9.40101599908871e-05
"291",2019-09-10,2971.01001,2979.389893,2957.01001,2979.389893,4390770000,2979.389893,0.000322304375767413,0.000322304375767413
"292",2019-09-11,2981.409912,3000.929932,2975.310059,3000.929932,3927550000,3000.929932,0.00722968116747924,0.00722968116747924
"293",2019-09-12,3009.080078,3020.73999,3000.919922,3009.570068,3791860000,3009.570068,0.0028791528612071,0.0028791528612071
"294",2019-09-13,3012.209961,3017.330078,3002.899902,3007.389893,3520060000,3007.389893,-0.000724414102592719,-0.000724414102592719
"295",2019-09-16,2996.409912,3002.189941,2990.669922,2997.959961,4274640000,2997.959961,-0.00313558678306036,-0.00313558678306036
"296",2019-09-17,2995.669922,3006.209961,2993.72998,3005.699951,3671840000,3005.699951,0.00258175229178792,0.00258175229178792
"297",2019-09-18,3001.5,3007.830078,2978.570068,3006.72998,3435540000,3006.72998,0.000342691891004332,0.000342691891004332
"298",2019-09-19,3010.360107,3021.98999,3003.159912,3006.790039,3251290000,3006.790039,1.99748565383739e-05,1.99748565383739e-05
"299",2019-09-20,3008.419922,3016.370117,2984.679932,2992.070068,6094740000,2992.070068,-0.0048955766146197,-0.0048955766146197
"300",2019-09-23,2983.5,2999.149902,2982.22998,2991.780029,3186590000,2991.780029,-9.69358983607949e-05,-9.69358983607949e-05
"301",2019-09-24,3002.429932,3007.97998,2957.72998,2966.600098,3868160000,2966.600098,-0.00841637110881321,-0.00841637110881321
"302",2019-09-25,2968.350098,2989.820068,2952.860107,2984.870117,3318870000,2984.870117,0.00615857156221256,0.00615857156221256
"303",2019-09-26,2985.72998,2987.280029,2963.709961,2977.620117,3077240000,2977.620117,-0.00242891640701837,-0.00242891640701837
"304",2019-09-27,2985.469971,2987.310059,2945.530029,2961.790039,3243650000,2961.790039,-0.00531635244859541,-0.00531635244859541
"305",2019-09-30,2967.070068,2983.850098,2967.070068,2976.73999,3247610000,2976.73999,0.00504760661733061,0.00504760661733061
"306",2019-10-01,2983.689941,2992.530029,2938.699951,2940.25,3558040000,2940.25,-0.0122583732951429,-0.0122583732951429
"307",2019-10-02,2924.780029,2924.780029,2874.929932,2887.610107,3912520000,2887.610107,-0.0179032031289856,-0.0179032031289856
"308",2019-10-03,2885.379883,2911.129883,2855.939941,2910.629883,3503640000,2910.629883,0.00797191280921083,0.00797191280921083
"309",2019-10-04,2918.560059,2953.73999,2918.560059,2952.01001,2990830000,2952.01001,0.0142168976006489,0.0142168976006489
"310",2019-10-07,2944.22998,2959.75,2935.679932,2938.790039,2940140000,2938.790039,-0.00447829477380401,-0.00447829477380401
"311",2019-10-08,2920.399902,2925.469971,2892.659912,2893.060059,3356450000,2893.060059,-0.0155608190422344,-0.0155608190422344
"312",2019-10-09,2911.100098,2929.320068,2907.409912,2919.399902,2726820000,2919.399902,0.00910449228942189,0.00910449228942189
"313",2019-10-10,2918.550049,2948.459961,2917.120117,2938.129883,3217250000,2938.129883,0.00641569556372468,0.00641569556372468
"314",2019-10-11,2963.070068,2993.280029,2963.070068,2970.27002,3580460000,2970.27002,0.010938977608159,0.010938977608159
"315",2019-10-14,2965.810059,2972.840088,2962.939941,2966.149902,2557020000,2966.149902,-0.00138711900677635,-0.00138711900677635
"316",2019-10-15,2973.610107,3003.280029,2973.610107,2995.679932,3340740000,2995.679932,0.00995567687934074,0.00995567687934074
"317",2019-10-16,2989.679932,2997.540039,2985.199951,2989.689941,3222570000,2989.689941,-0.00199954305398731,-0.00199954305398731
"318",2019-10-17,3000.77002,3008.290039,2991.790039,2997.949951,3115960000,2997.949951,0.00276283165244795,0.00276283165244795
"319",2019-10-18,2996.840088,3000,2976.310059,2986.199951,3264290000,2986.199951,-0.00391934494973156,-0.00391934494973156
"320",2019-10-21,2996.47998,3007.330078,2995.350098,3006.719971,3271620000,3006.719971,0.00687161621348498,0.00687161621348498
"321",2019-10-22,3010.72998,3014.570068,2995.040039,2995.98999,3523890000,2995.98999,-0.00356866655474775,-0.00356866655474775
"322",2019-10-23,2994.01001,3004.780029,2991.209961,3004.52002,3392870000,3004.52002,0.00284714903202987,0.00284714903202987
"323",2019-10-24,3014.780029,3016.070068,3000.419922,3010.290039,3692600000,3010.290039,0.00192044618161669,0.00192044618161669
"324",2019-10-25,3003.320068,3027.389893,3001.939941,3022.550049,3370370000,3022.550049,0.00407270058405151,0.00407270058405151
"325",2019-10-28,3032.120117,3044.080078,3032.120117,3039.419922,3521230000,3039.419922,0.0055813378526457,0.0055813378526457
"326",2019-10-29,3035.389893,3047.870117,3034.810059,3036.889893,3589930000,3036.889893,-0.000832405217089938,-0.000832405217089938
"327",2019-10-30,3039.73999,3050.100098,3025.959961,3046.77002,3776030000,3046.77002,0.00325337017412886,0.00325337017412886
"328",2019-10-31,3046.899902,3046.899902,3023.189941,3037.560059,4139280000,3037.560059,-0.0030228605833531,-0.0030228605833531
"329",2019-11-01,3050.719971,3066.949951,3050.719971,3066.909912,3930200000,3066.909912,0.00966231199710421,0.00966231199710421
"330",2019-11-04,3078.959961,3085.199951,3074.870117,3078.27002,4146850000,3078.27002,0.00370408923834087,0.00370408923834087
"331",2019-11-05,3080.800049,3083.949951,3072.149902,3074.620117,4486130000,3074.620117,-0.00118569942736857,-0.00118569942736857
"332",2019-11-06,3075.100098,3078.340088,3065.889893,3076.780029,4458190000,3076.780029,0.000702497192436091,0.000702497192436091
"333",2019-11-07,3087.02002,3097.77002,3080.22998,3085.179932,4144640000,3085.179932,0.00273009539870483,0.00273009539870483
"334",2019-11-08,3081.25,3093.090088,3073.580078,3093.080078,3499150000,3093.080078,0.00256067593272546,0.00256067593272546
"335",2019-11-11,3080.330078,3088.330078,3075.820068,3087.01001,3035530000,3087.01001,-0.00196246713532389,-0.00196246713532389
"336",2019-11-12,3089.280029,3102.610107,3084.72998,3091.840088,3466010000,3091.840088,0.00156464604402107,0.00156464604402107
"337",2019-11-13,3084.179932,3098.060059,3078.800049,3094.040039,3509280000,3094.040039,0.000711534535223324,0.000711534535223324
"338",2019-11-14,3090.75,3098.199951,3083.26001,3096.629883,3276070000,3096.629883,0.000837042820181821,0.000837042820181821
"339",2019-11-15,3107.919922,3120.459961,3104.600098,3120.459961,3335650000,3120.459961,0.00769548796607022,0.00769548796607022
"340",2019-11-18,3117.909912,3124.169922,3112.060059,3122.030029,3436690000,3122.030029,0.000503152746589519,0.000503152746589519
"341",2019-11-19,3127.449951,3127.639893,3113.469971,3120.179932,3590070000,3120.179932,-0.000592594236062727,-0.000592594236062727
"342",2019-11-20,3114.659912,3118.969971,3091.409912,3108.459961,4034890000,3108.459961,-0.00375618434046132,-0.00375618434046132
"343",2019-11-21,3108.48999,3110.110107,3094.550049,3103.540039,3720560000,3103.540039,-0.00158275225086613,-0.00158275225086613
"344",2019-11-22,3111.409912,3112.870117,3099.26001,3110.290039,3226780000,3110.290039,0.00217493569123572,0.00217493569123572
"345",2019-11-25,3117.439941,3133.830078,3117.439941,3133.639893,3511530000,3133.639893,0.00750729150889962,0.00750729150889962
"346",2019-11-26,3134.850098,3142.689941,3131,3140.52002,4595590000,3140.52002,0.00219557040212859,0.00219557040212859
"347",2019-11-27,3145.48999,3154.26001,3143.409912,3153.629883,3033090000,3153.629883,0.0041744242725763,0.0041744242725763
"348",2019-11-29,3147.179932,3150.300049,3139.340088,3140.97998,1743020000,3140.97998,-0.00401121991778131,-0.00401121991778131
"349",2019-12-02,3143.850098,3144.310059,3110.780029,3113.870117,3268740000,3113.870117,-0.00863102062815446,-0.00863102062815446
"350",2019-12-03,3087.409912,3094.969971,3070.330078,3093.199951,3653390000,3093.199951,-0.00663809511101709,-0.00663809511101709
"351",2019-12-04,3103.5,3119.379883,3102.530029,3112.76001,3695030000,3112.76001,0.00632356760308239,0.00632356760308239
"352",2019-12-05,3119.209961,3119.449951,3103.76001,3117.429932,3355750000,3117.429932,0.00150025121917441,0.00150025121917441
"353",2019-12-06,3134.620117,3150.600098,3134.620117,3145.909912,3479480000,3145.909912,0.00913572417703978,0.00913572417703978
"354",2019-12-09,3141.860107,3148.870117,3135.459961,3135.959961,3345990000,3135.959961,-0.00316282133892209,-0.00316282133892209
"355",2019-12-10,3135.360107,3142.120117,3126.090088,3132.52002,3343790000,3132.52002,-0.00109693396688115,-0.00109693396688115
"356",2019-12-11,3135.75,3143.97998,3133.209961,3141.629883,3252540000,3141.629883,0.00290815795009669,0.00290815795009669
"357",2019-12-12,3141.22998,3176.280029,3138.469971,3168.570068,3990690000,3168.570068,0.00857522560050072,0.00857522560050072
"358",2019-12-13,3166.649902,3182.679932,3156.51001,3168.800049,3736870000,3168.800049,7.25819518156978e-05,7.25819518156978e-05
"359",2019-12-16,3183.629883,3197.709961,3183.629883,3191.449951,4051790000,3191.449951,0.00714778517096648,0.00714778517096648
"360",2019-12-17,3195.399902,3198.219971,3191.030029,3192.52002,3837540000,3192.52002,0.000335292427087852,0.000335292427087852
"361",2019-12-18,3195.209961,3198.47998,3191.139893,3191.139893,4014080000,3191.139893,-0.000432300186483991,-0.000432300186483991
"362",2019-12-19,3192.320068,3205.47998,3192.320068,3205.370117,3720450000,3205.370117,0.00445929181331572,0.00445929181331572
"363",2019-12-20,3223.330078,3225.649902,3216.030029,3221.219971,6454270000,3221.219971,0.00494478123319952,0.00494478123319952
"364",2019-12-23,3226.050049,3227.780029,3222.300049,3224.01001,3060610000,3224.01001,0.000866143580729783,0.000866143580729783
"365",2019-12-24,3225.449951,3226.429932,3220.51001,3223.379883,1296540000,3223.379883,-0.00019544821450479,-0.00019544821450479
"366",2019-12-26,3227.199951,3240.080078,3227.199951,3239.909912,2160680000,3239.909912,0.00512816658290216,0.00512816658290216
"367",2019-12-27,3247.22998,3247.929932,3234.370117,3240.02002,2428670000,3240.02002,3.39848955650535e-05,3.39848955650535e-05
"368",2019-12-30,3240.090088,3240.919922,3216.570068,3221.290039,3013290000,3221.290039,-0.00578082261355906,-0.00578082261355906
"369",2019-12-31,3215.179932,3231.719971,3212.030029,3230.780029,2893810000,3230.780029,0.00294602158920965,0.00294602158920965
"370",2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,3458250000,3257.850098,0.00837880287639958,0.00837880287639958
"371",2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,3461290000,3234.850098,-0.00705987056130042,-0.00705987056130042
"372",2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,3674070000,3246.280029,0.00353337269231324,0.00353337269231324
"373",2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,3420380000,3237.179932,-0.00280323845099806,-0.00280323845099806
"374",2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,3720890000,3253.050049,0.00490245131051315,0.00490245131051315
"375",2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,3638390000,3274.699951,0.00665526249946735,0.00665526249946735
"376",2020-01-10,3281.810059,3282.98999,3260.860107,3265.350098,3212970000,3265.350098,-0.00285517853235528,-0.00285517853235528
"377",2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883,3456380000,3288.129883,0.0069762152039845,0.0069762152039845
"378",2020-01-14,3285.350098,3294.25,3277.189941,3283.149902,3665130000,3283.149902,-0.00151453293428194,-0.00151453293428194
"379",2020-01-15,3282.27002,3298.659912,3280.689941,3289.290039,3716840000,3289.290039,0.00187019697037272,0.00187019697037272
"380",2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,3535080000,3316.810059,0.00836655316913504,0.00836655316913504
"381",2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117,3698170000,3329.620117,0.0038621620690158,0.0038621620690158
"382",2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,4105340000,3320.790039,-0.00265197760997304,-0.00265197760997304
"383",2020-01-22,3330.02002,3337.77002,3320.040039,3321.75,3619850000,3321.75,0.000289076089944329,0.000289076089944329
"384",2020-01-23,3315.77002,3326.879883,3301.870117,3325.540039,3764860000,3325.540039,0.00114097659366297,0.00114097659366297
"385",2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971,3707130000,3295.469971,-0.00904216086631215,-0.00904216086631215
"386",2020-01-27,3247.159912,3258.850098,3234.5,3243.629883,3823100000,3243.629883,-0.0157307116909547,-0.0157307116909547
"387",2020-01-28,3255.350098,3285.780029,3253.219971,3276.23999,3526720000,3276.23999,0.0100535844644023,0.0100535844644023
"388",2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902,3584500000,3273.399902,-0.00086687422431464,-0.00086687422431464
"389",2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912,3787250000,3283.659912,0.0031343588645345,0.0031343588645345
"390",2020-01-31,3282.330078,3282.330078,3214.679932,3225.52002,4527830000,3225.52002,-0.017705820200055,-0.017705820200055
"391",2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,3757910000,3248.919922,0.00725461378472558,0.00725461378472558
"392",2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088,3995320000,3297.590088,0.0149804141586964,0.0149804141586964
"393",2020-02-05,3324.909912,3337.580078,3313.75,3334.689941,4117730000,3334.689941,0.0112505957411164,0.0112505957411164
"394",2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029,3868370000,3345.780029,0.00332567290998997,0.00332567290998997
"395",2020-02-07,3335.540039,3341.419922,3322.120117,3327.709961,3730650000,3327.709961,-0.00540085356579789,-0.00540085356579789
"396",2020-02-10,3318.280029,3352.26001,3317.77002,3352.090088,3450350000,3352.090088,0.00732639781883915,0.00732639781883915
"397",2020-02-11,3365.870117,3375.629883,3352.719971,3357.75,3760550000,3357.75,0.00168847252055127,0.00168847252055127
"398",2020-02-12,3370.5,3381.469971,3369.719971,3379.449951,3926380000,3379.449951,0.00646264641501015,0.00646264641501015
"399",2020-02-13,3365.899902,3385.090088,3360.52002,3373.939941,3498240000,3373.939941,-0.00163044580623828,-0.00163044580623828
"400",2020-02-14,3378.080078,3380.689941,3366.149902,3380.159912,3398040000,3380.159912,0.0018435334086464,0.0018435334086464
"401",2020-02-18,3369.040039,3375.01001,3355.610107,3370.290039,3746720000,3370.290039,-0.00291994262311701,-0.00291994262311701
"402",2020-02-19,3380.389893,3393.52002,3378.830078,3386.149902,3600150000,3386.149902,0.00470578579780212,0.00470578579780212
"403",2020-02-20,3380.449951,3389.149902,3341.02002,3373.22998,4007320000,3373.22998,-0.00381551980093053,-0.00381551980093053
"404",2020-02-21,3360.5,3360.76001,3328.449951,3337.75,3899270000,3337.75,-0.0105181028896227,-0.0105181028896227
"405",2020-02-24,3257.610107,3259.810059,3214.649902,3225.889893,4842960000,3225.889893,-0.0335136265448281,-0.0335136265448281
"406",2020-02-25,3238.939941,3246.98999,3118.77002,3128.209961,5591510000,3128.209961,-0.0302799956724995,-0.0302799956724995
"407",2020-02-26,3139.899902,3182.51001,3108.98999,3116.389893,5478110000,3116.389893,-0.00377854049036452,-0.00377854049036452
"408",2020-02-27,3062.540039,3097.070068,2977.389893,2978.76001,7058840000,2978.76001,-0.0441632426382664,-0.0441632426382664
"409",2020-02-28,2916.899902,2959.719971,2855.840088,2954.219971,8563850000,2954.219971,-0.00823834042273175,-0.00823834042273175
"410",2020-03-02,2974.280029,3090.959961,2945.189941,3090.22998,6376400000,3090.22998,0.0460392287423204,0.0460392287423204
"411",2020-03-03,3096.459961,3136.719971,2976.629883,3003.370117,6355940000,3003.370117,-0.028107896034327,-0.028107896034327
"412",2020-03-04,3045.75,3130.969971,3034.379883,3130.120117,5035480000,3130.120117,0.042202590777126,0.042202590777126
"413",2020-03-05,3075.699951,3083.040039,2999.830078,3023.939941,5575550000,3023.939941,-0.0339220771188059,-0.0339220771188059
"414",2020-03-06,2954.199951,2985.929932,2901.540039,2972.370117,6552140000,2972.370117,-0.0170538519303218,-0.0170538519303218
"415",2020-03-09,2863.889893,2863.889893,2734.429932,2746.560059,8423050000,2746.560059,-0.0759696972824868,-0.0759696972824868
"416",2020-03-10,2813.47998,2882.590088,2734,2882.22998,7635960000,2882.22998,0.0493963059556748,0.0493963059556748
"417",2020-03-11,2825.600098,2825.600098,2707.219971,2741.379883,7374110000,2741.379883,-0.0488684449115334,-0.0488684449115334
"418",2020-03-12,2630.860107,2660.949951,2478.860107,2480.639893,8829380000,2480.639893,-0.095112680886336,-0.095112680886336
"419",2020-03-13,2569.98999,2711.330078,2492.370117,2711.02002,8258670000,2711.02002,0.0928712497328203,0.0928712497328203
"420",2020-03-16,2508.590088,2562.97998,2380.939941,2386.129883,7781540000,2386.129883,-0.119840552486956,-0.119840552486956
"421",2020-03-17,2425.659912,2553.929932,2367.040039,2529.189941,8358500000,2529.189941,0.0599548494904794,0.0599548494904794
"422",2020-03-18,2436.5,2453.570068,2280.52002,2398.100098,8755780000,2398.100098,-0.0518307624409456,-0.0518307624409456
"423",2020-03-19,2393.47998,2466.969971,2319.780029,2409.389893,7946710000,2409.389893,0.00470780807248872,0.00470780807248872
"424",2020-03-20,2431.939941,2453.01001,2295.560059,2304.919922,9044690000,2304.919922,-0.0433595124240856,-0.0433595124240856
"425",2020-03-23,2290.709961,2300.72998,2191.860107,2237.399902,7402180000,2237.399902,-0.029293868023585,-0.029293868023585
"426",2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078,7547350000,2447.330078,0.0938277398744607,0.0938277398744607
"427",2020-03-25,2457.77002,2571.419922,2407.530029,2475.560059,8285670000,2475.560059,0.0115350116658846,0.0115350116658846
"428",2020-03-26,2501.290039,2637.01001,2500.719971,2630.070068,7753160000,2630.070068,0.0624141629843609,0.0624141629843609
"429",2020-03-27,2555.870117,2615.909912,2520.02002,2541.469971,6194330000,2541.469971,-0.0336873523173375,-0.0336873523173375
"430",2020-03-30,2558.97998,2631.800049,2545.280029,2626.649902,5746220000,2626.649902,0.0335160092277165,0.0335160092277165
"431",2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088,6568290000,2584.590088,-0.0160127217441406,-0.0160127217441406
"432",2020-04-01,2498.080078,2522.75,2447.48999,2470.5,5947900000,2470.5,-0.0441424303721155,-0.0441424303721155
"433",2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902,6454990000,2526.899902,0.0228293470957297,0.0228293470957297
"434",2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902,6087190000,2488.649902,-0.0151371251270087,-0.0151371251270087
"435",2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932,6391860000,2663.679932,0.0703313189449979,0.0703313189449979
"436",2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912,7040720000,2659.409912,-0.00160305296019325,-0.00160305296019325
"437",2020-04-08,2685,2760.75,2663.300049,2749.97998,5856370000,2749.97998,0.0340564527458977,0.0340564527458977
